hash,name
0AE1463D8117F211,AISpawnDirectorCheckRequestAdditionalValidTag
0AE6D72BF57408E2,getfractionstartammo
0AEDC3AB5CA0B9E9,createnavrepulsor
0AF15EA5567B329E,hunt_shouldinvestigate
0B06C41E6D4ED36C,RemoveFromStreamedGenericBlueprints
0B2AB534731B73E2,kill
0B39B00EB5EA4CA1,SetBoredTimerLimits
0B5D06ECC3A6BFDF,isactivegamemodexpscaleactive
0B83E42FD9A4CA07,weaponinheritsperks
0B87924E1616086C,vehicle_gettopspeedforward
0B87BF08BBABCDAB,itemweapongetweaponinfo
0BAA0997FB04B320,botpinglocation
0BB209E8C8D0D5DF,getonlinematchid
0BCA47DAC6FD8350,AIBudgetMP_RegisterCategories
0BCF2AF5D6BC79A5,reevaluatemultinode
0BD44842623D6E5B,isnodeinbadplace
0BD6DFDF6BE8A293,BlockedByWall
0BEDCB09342B6223,getnextarraykey
0BF7CB2EA2283261,GetCorpsePhysicsOrigin
0C1F7F4086C1B966,getgesturestarttime
0C44D35DDC176279,launch
0C5B621C7A93AB84,asmclearephemeralevents
0C5FD5D0BE50305C,SetStealthIdleNodeInfoEnabled
0C74C33A67926EE0,setdevdvar
0C8141F6D9DDAC15,GetPlayerLightLevel
0C8941CFB94D9877,istouchingpoint
0C9BCB23C70C0C9A,frontendscenecameracinematic
0CA6582F08EB9F54,lightweightcorpsedeleteseat
0CA73EB5E48BDAB1,SetWeaponRelaxedReadyState
0CAF59404500CEC3,sendmeleeattacknotification
0CB371D19A8D1DE8,AISpawnDirectorSetRequestPriorityLevel
0CB6AD108EF472B8,zombie_movetoattractor_update
0CCACC3FD2C146E8,Vehicle_SetCanBoost
0CE4AEF4F5F176AF,getclosestenemy
0CFDA20A8EB520CC,withchroma
0D123B661444B586,BeginLocationSelection
0D1B0B0E7EDCCD3E,hideshadow
0D28E55C9CD2D1AB,isnodelmgmountable
0D2DB513E6D31FE8,setbestplayintro
0D3004DA619E9D79,setmovingplatformtrigger
0D30223DF6B6F3C5,allowoffhandshieldweapons
0D311BF8364D81E4,SetPlayerAscenderDetachAnim
0D54C136E8356B14,longdeathkillme
0D5A3EA6AAFEA056,weaponexists
0D60D2638884E3A7,isactor
0D8515D9148D4388,Objective_SetShowNewnessIndicatorInTacMap
0D8BDB57FC3C94F2,setdriftoffset
0DB7886EAB4FEDB9,invisiblenotsolid
0DD22F2682FD92FB,covershouldexpose
0DD8036D3C66A69C,vehphys_getwheelcount
0DF9F501A2A0CBF4,getclosestpointonnavmesh
0DFCB366392F92CE,BB_SetInVehicle
0DFE190C406F6EF5,allowspectateteam
0DFECC0B725642ED,aispawndirectorsetdynamicspawnpoint
0E01686C679AA93F,conversationstart
0E16BD94874DC258,connectnode
0E2478B29BB68048,vectorfromlinetopoint
